Ktrans avr,Ktrans err,kbh avr,kbh err,Day
0.018682510085390253,0.0012955050099933841,0.0027140596581162377,0.00021985715670744314,1
0.019251667914135972,0.00101148191609282,0.0026932314867123357,0.0002352513158825878,2
0.018878651170962504,0.0011074133059308863,0.002345033042812478,0.0003438369890933716,3
