Ktrans avr,Ktrans err,kbh avr,kbh err,Day
0.005296367352567146,0.002197716324220524,0.002357860780737943,0.0005636342459028858,1
0.003930632382800864,0.0015489830606675854,0.0016060807720773567,0.00037011528914776575,2
0.00622397498520047,0.00196593498410304,0.002582009575751719,0.00021975058721762842,3
0.0060524587138966884,0.0025295895967077007,0.0020210309946787127,6.163739085879335e-05,4
